Trapeza,_Crete	subject.General
Dina_Boluarte	subject.People
Attic_Greek	subject.Language
Naskh_(script)	subject.General
Anatolia_(disambiguation)	subject.General
Athenian_(disambiguation)	subject.General
Industrial_unionism	subject.Organisation
System_of_measurement	subject.Book
Ancient_Macedonian_language	subject.Language
Algebraic_topology	subject.Organisation
Diplomatic_mission	subject.Band
Coat_of_arms_of_Albania	subject.Film
Arcadocypriot_Greek	subject.Language
Territory_(disambiguation)	subject.General
List_of_ancient_Greek_tribes	subject.General
Artifact_(archaeology)	subject.General
Parliamentary_republic	subject.People
Hymn_to_Liberty	subject.Poem
Palace_of_Nations	subject.ArchitecturalStructure
Achievement_(heraldry)	subject.General
United_States_Navy_Band	subject.Organization
Official_language	subject.Language
Nation_(disambiguation)	subject.General
Arc_measurement	subject.General
Flag_of_Paraguay	subject.General
Eastern_Christianity	subject.General
Mediterranean_Sea	subject.Geography.General_Geography,
Macedonia	subject.General
Region	subject.Settlement
Ancient_Agora_Museum	subject.General
Coat_of_arms_of_Greece	subject.General
Languages_of_Italy	subject.Language
